item_idx,degree,degree_group,embedding_norm_mean,embedding_norm_std,dataset,log1p_degree
2330,12,medium,3.4317894,0.14707579,MovieLens-1M,2.5649493574615367
2331,85,medium,3.4526548,0.08748989,MovieLens-1M,4.454347296253507
2332,3,low,3.3272266,0.026738139,MovieLens-1M,1.3862943611198906
2333,16,medium,3.158316,0.09156717,MovieLens-1M,2.833213344056216
2334,571,high,3.7062013,0.07501284,MovieLens-1M,6.349138991379798
2335,4,low,3.2646713,0.07983232,MovieLens-1M,1.6094379124341003
2336,19,medium,2.3275263,0.08672686,MovieLens-1M,2.995732273553991
2337,89,medium,3.1710513,0.08016175,MovieLens-1M,4.499809670330265
2338,40,medium,3.4685767,0.03651316,MovieLens-1M,3.713572066704308
2339,377,high,3.538392,0.0891436,MovieLens-1M,5.934894195619588
2340,17,medium,3.255676,0.088479854,MovieLens-1M,2.8903717578961645
2341,434,high,3.8668344,0.08102181,MovieLens-1M,6.075346031088684
2342,36,medium,3.6687768,0.09720529,MovieLens-1M,3.6109179126442243
2343,12,medium,3.4652004,0.12469462,MovieLens-1M,2.5649493574615367
2344,14,medium,3.7280743,0.027588818,MovieLens-1M,2.70805020110221
2345,38,medium,2.781597,0.02263291,MovieLens-1M,3.6635616461296463
2346,65,medium,3.8097832,0.03867089,MovieLens-1M,4.189654742026425
2347,171,medium,3.72201,0.058669504,MovieLens-1M,5.147494476813453
2348,466,high,3.69958,0.08298383,MovieLens-1M,6.1463292576688975
2349,148,medium,3.1235087,0.02439093,MovieLens-1M,5.003946305945459
2350,5,low,3.502333,0.15500748,MovieLens-1M,1.791759469228055
2351,7,low,2.5454166,0.17153598,MovieLens-1M,2.0794415416798357
2352,5,low,3.0842123,0.082021095,MovieLens-1M,1.791759469228055
2353,93,medium,3.5904276,0.011737028,MovieLens-1M,4.543294782270004
2354,171,medium,3.0675027,0.13995516,MovieLens-1M,5.147494476813453
2355,8,low,3.3564432,0.08729181,MovieLens-1M,2.1972245773362196
2356,1,low,3.253683,0.17728154,MovieLens-1M,0.6931471805599453
2357,24,medium,2.5109076,0.10572858,MovieLens-1M,3.2188758248682006
2358,73,medium,2.7642066,0.057049222,MovieLens-1M,4.30406509320417
2359,694,high,4.5117106,0.075871326,MovieLens-1M,6.543911845564792
2360,1,low,3.497234,0.104364954,MovieLens-1M,0.6931471805599453
2361,415,high,3.5526152,0.04080969,MovieLens-1M,6.030685260261263
2362,263,high,3.5417957,0.04285395,MovieLens-1M,5.575949103146316
2363,242,high,4.1216264,0.023880688,MovieLens-1M,5.493061443340548
2364,19,medium,2.1927328,0.08319767,MovieLens-1M,2.995732273553991
2365,243,high,3.4580076,0.07543313,MovieLens-1M,5.497168225293202
2366,5,low,2.45956,0.15939958,MovieLens-1M,1.791759469228055
2367,883,high,4.0102057,0.05036415,MovieLens-1M,6.784457062637643
2368,156,medium,2.8278997,0.00657807,MovieLens-1M,5.056245805348308
2369,292,high,4.0539517,0.028380556,MovieLens-1M,5.680172609017068
2370,2,low,3.6478138,0.04790762,MovieLens-1M,1.0986122886681098
2371,51,medium,2.5679,0.073224895,MovieLens-1M,3.9512437185814275
2372,32,medium,2.9467628,0.06495047,MovieLens-1M,3.4965075614664802
2373,425,high,3.3777275,0.04993653,MovieLens-1M,6.054439346269371
2374,837,high,4.09417,0.071283884,MovieLens-1M,6.731018100482083
2375,97,medium,3.2578113,0.08965345,MovieLens-1M,4.584967478670572
2376,132,medium,3.3219721,0.043549046,MovieLens-1M,4.890349128221754
2377,16,medium,3.056386,0.05597595,MovieLens-1M,2.833213344056216
2378,2,low,3.4557884,0.033745367,MovieLens-1M,1.0986122886681098
2379,871,high,4.590278,0.09699516,MovieLens-1M,6.77078942390898
2380,345,high,3.889477,0.039077282,MovieLens-1M,5.846438775057725
2381,33,medium,2.8165905,0.09468274,MovieLens-1M,3.5263605246161616
2382,94,medium,3.10011,0.087823145,MovieLens-1M,4.553876891600541
2383,503,high,3.8398056,0.051559962,MovieLens-1M,6.222576268071369
2384,18,medium,2.6582887,0.1474599,MovieLens-1M,2.9444389791664403
2385,418,high,3.710376,0.025147492,MovieLens-1M,6.037870919922137
2386,81,medium,3.05293,0.08559937,MovieLens-1M,4.406719247264253
2387,31,medium,2.7517958,0.06186778,MovieLens-1M,3.4657359027997265
2388,2,low,3.7491944,0.13629021,MovieLens-1M,1.0986122886681098
2389,1523,high,4.606489,0.017863875,MovieLens-1M,7.329093736246592
2390,144,medium,2.9142625,0.07717416,MovieLens-1M,4.976733742420574
2391,151,medium,3.24985,0.033925124,MovieLens-1M,5.0238805208462765
2392,72,medium,3.5870352,0.0686549,MovieLens-1M,4.290459441148391
2393,35,medium,3.1554368,0.04184878,MovieLens-1M,3.58351893845611
2394,51,medium,3.5394719,0.060733784,MovieLens-1M,3.9512437185814275
2395,165,medium,3.369215,0.05856362,MovieLens-1M,5.111987788356544
2396,299,high,3.380267,0.0912057,MovieLens-1M,5.703782474656201
2397,229,medium,3.8457596,0.099070184,MovieLens-1M,5.438079308923196
2398,59,medium,2.509721,0.07303666,MovieLens-1M,4.0943445622221
2399,107,medium,3.3279126,0.05857388,MovieLens-1M,4.68213122712422
2400,15,medium,3.0636156,0.035644546,MovieLens-1M,2.772588722239781
2401,314,high,3.186015,0.012423299,MovieLens-1M,5.752572638825633
2402,136,medium,2.7476444,0.071331196,MovieLens-1M,4.919980925828125
2403,86,medium,2.7570045,0.054035507,MovieLens-1M,4.465908118654584
2404,155,medium,3.3128958,0.015464385,MovieLens-1M,5.049856007249537
2405,108,medium,2.99878,0.07799934,MovieLens-1M,4.6913478822291435
2406,10,medium,2.9469435,0.2591256,MovieLens-1M,2.3978952727983707
2407,210,medium,3.5726798,0.04636175,MovieLens-1M,5.351858133476067
2408,123,medium,2.8043785,0.051339995,MovieLens-1M,4.820281565605037
2409,103,medium,2.629161,0.14946117,MovieLens-1M,4.6443908991413725
2410,7,low,2.7165387,0.0894261,MovieLens-1M,2.0794415416798357
2411,40,medium,3.071315,0.1280131,MovieLens-1M,3.713572066704308
2412,304,high,3.3530648,0.038816392,MovieLens-1M,5.720311776607412
2413,4,low,3.5998068,0.15631396,MovieLens-1M,1.6094379124341003
2414,25,medium,3.2245142,0.04110791,MovieLens-1M,3.258096538021482
2415,8,low,2.2885602,0.13700889,MovieLens-1M,2.1972245773362196
2416,21,medium,2.4224787,0.1431697,MovieLens-1M,3.091042453358316
2417,159,medium,2.8460896,0.120187305,MovieLens-1M,5.075173815233827
2418,434,high,3.5780735,0.09800164,MovieLens-1M,6.075346031088684
2419,150,medium,2.959214,0.049871773,MovieLens-1M,5.017279836814924
2420,10,medium,3.1081629,0.14352037,MovieLens-1M,2.3978952727983707
2421,31,medium,2.5207012,0.08311655,MovieLens-1M,3.4657359027997265
2422,177,medium,3.0240085,0.05568645,MovieLens-1M,5.181783550292085
2423,16,medium,2.4802544,0.095102966,MovieLens-1M,2.833213344056216
2424,48,medium,2.6417172,0.12413128,MovieLens-1M,3.8918202981106265
2425,31,medium,2.5829775,0.089681074,MovieLens-1M,3.4657359027997265
2426,1,low,3.55489,0.10607478,MovieLens-1M,0.6931471805599453
2427,4,low,3.4533424,0.05016864,MovieLens-1M,1.6094379124341003
2428,11,medium,2.901534,0.049422044,MovieLens-1M,2.4849066497880004
2429,92,medium,3.541146,0.14768134,MovieLens-1M,4.532599493153256
2430,9,low,2.7530444,0.15538074,MovieLens-1M,2.302585092994046
2431,198,medium,3.2935886,0.045001786,MovieLens-1M,5.293304824724492
2432,3,low,3.1895885,0.07227491,MovieLens-1M,1.3862943611198906
2433,505,high,3.793105,0.040204786,MovieLens-1M,6.226536669287466
2434,2083,high,4.9498105,0.050971095,MovieLens-1M,7.642044402873258
2435,620,high,3.8368185,0.039124366,MovieLens-1M,6.431331081933479
2436,152,medium,2.729067,0.1039487,MovieLens-1M,5.030437921392435
2437,1,low,3.4457562,0.03295616,MovieLens-1M,0.6931471805599453
2438,18,medium,2.6174762,0.11036318,MovieLens-1M,2.9444389791664403
2439,11,medium,2.6530018,0.09072954,MovieLens-1M,2.4849066497880004
2440,7,low,2.9428003,0.16983551,MovieLens-1M,2.0794415416798357
2441,26,medium,3.3599231,0.057399906,MovieLens-1M,3.295836866004329
2442,389,high,3.6139061,0.038160067,MovieLens-1M,5.966146739123692
2443,47,medium,3.0905714,0.021216376,MovieLens-1M,3.871201010907891
2444,82,medium,3.1360435,0.016020782,MovieLens-1M,4.418840607796598
2445,4,low,3.256458,0.14943,MovieLens-1M,1.6094379124341003
2446,37,medium,2.5765202,0.19211058,MovieLens-1M,3.6375861597263857
2447,5,low,2.8388374,0.12997589,MovieLens-1M,1.791759469228055
2448,7,low,3.1074123,0.094676435,MovieLens-1M,2.0794415416798357
2449,1,low,3.4127178,0.122849755,MovieLens-1M,0.6931471805599453
2450,3,low,2.9977977,0.11335296,MovieLens-1M,1.3862943611198906
2451,190,medium,3.060974,0.010972261,MovieLens-1M,5.25227342804663
2452,29,medium,3.112568,0.023874516,MovieLens-1M,3.4011973816621555
2453,25,medium,3.0165145,0.1331925,MovieLens-1M,3.258096538021482
2454,59,medium,2.9316127,0.08035577,MovieLens-1M,4.0943445622221
2455,2,low,3.316736,0.16815591,MovieLens-1M,1.0986122886681098
2456,26,medium,3.4632804,0.11777078,MovieLens-1M,3.295836866004329
2457,10,medium,2.929887,0.07737758,MovieLens-1M,2.3978952727983707
2458,11,medium,2.655617,0.019686509,MovieLens-1M,2.4849066497880004
2459,37,medium,2.7115383,0.15490891,MovieLens-1M,3.6375861597263857
2460,363,high,3.3226674,0.032425217,MovieLens-1M,5.8971538676367405
2461,48,medium,2.986282,0.08740052,MovieLens-1M,3.8918202981106265
2462,11,medium,2.7634544,0.048196744,MovieLens-1M,2.4849066497880004
2463,1253,high,4.4879956,0.021825712,MovieLens-1M,7.134093721192866
2464,175,medium,3.2877667,0.07085898,MovieLens-1M,5.170483995038151
2465,72,medium,2.6699088,0.040785573,MovieLens-1M,4.290459441148391
2466,112,medium,2.9150994,0.050508734,MovieLens-1M,4.727387818712341
2467,372,high,3.5257456,0.08763234,MovieLens-1M,5.921578419643816
2468,76,medium,2.7482216,0.11911289,MovieLens-1M,4.343805421853684
2469,1038,high,3.9263446,0.006882191,MovieLens-1M,6.946013991099227
2470,10,medium,3.1719415,0.036366463,MovieLens-1M,2.3978952727983707
2471,7,low,3.3013165,0.1570031,MovieLens-1M,2.0794415416798357
2472,9,low,3.21431,0.10443671,MovieLens-1M,2.302585092994046
2473,50,medium,2.905236,0.031078266,MovieLens-1M,3.9318256327243257
2474,96,medium,2.7965505,0.042789686,MovieLens-1M,4.574710978503383
2475,144,medium,2.951308,0.027134567,MovieLens-1M,4.976733742420574
2476,1088,high,4.0571246,0.06346697,MovieLens-1M,6.9930151229329605
2477,110,medium,3.2980206,0.052879635,MovieLens-1M,4.709530201312334
2478,40,medium,3.1898415,0.021579096,MovieLens-1M,3.713572066704308
2479,2,low,3.3920095,0.07342672,MovieLens-1M,1.0986122886681098
2480,59,medium,2.769828,0.1211896,MovieLens-1M,4.0943445622221
2481,6,low,2.967347,0.15074892,MovieLens-1M,1.9459101490553132
2482,25,medium,3.1269367,0.10495294,MovieLens-1M,3.258096538021482
2483,2,low,3.2487128,0.13165632,MovieLens-1M,1.0986122886681098
2484,17,medium,2.9632757,0.05245708,MovieLens-1M,2.8903717578961645
2485,18,medium,2.8903275,0.12356216,MovieLens-1M,2.9444389791664403
2486,49,medium,3.1394126,0.12834603,MovieLens-1M,3.912023005428146
2487,7,low,3.2763968,0.067685075,MovieLens-1M,2.0794415416798357
2488,9,low,3.129282,0.028169863,MovieLens-1M,2.302585092994046
2489,1,low,3.5033276,0.04080793,MovieLens-1M,0.6931471805599453
2490,240,high,2.895772,0.047623754,MovieLens-1M,5.484796933490655
2491,28,medium,2.4448593,0.09059362,MovieLens-1M,3.367295829986474
2492,1,low,4.1137004,0.17688327,MovieLens-1M,0.6931471805599453
2493,83,medium,2.7397273,0.06438895,MovieLens-1M,4.430816798843313
2494,1,low,3.9739723,0.08900529,MovieLens-1M,0.6931471805599453
2495,9,low,3.060915,0.3001638,MovieLens-1M,2.302585092994046
2496,2,low,2.936135,0.13560374,MovieLens-1M,1.0986122886681098
2497,324,high,3.7339087,0.08668236,MovieLens-1M,5.783825182329737
2498,51,medium,3.2925336,0.06399698,MovieLens-1M,3.9512437185814275
2499,9,low,3.1447942,0.124164686,MovieLens-1M,2.302585092994046
2500,45,medium,2.4647644,0.049481805,MovieLens-1M,3.828641396489095
2501,8,low,3.4298706,0.12497135,MovieLens-1M,2.1972245773362196
2502,4,low,3.2636597,0.21226113,MovieLens-1M,1.6094379124341003
2503,5,low,3.139739,0.1652334,MovieLens-1M,1.791759469228055
2504,10,medium,3.0418203,0.20582645,MovieLens-1M,2.3978952727983707
2505,6,low,3.427492,0.12329258,MovieLens-1M,1.9459101490553132
2506,66,medium,2.7172937,0.05240217,MovieLens-1M,4.204692619390966
2507,11,medium,3.2291315,0.06060822,MovieLens-1M,2.4849066497880004
2508,7,low,2.9510517,0.08038106,MovieLens-1M,2.0794415416798357
2509,126,medium,3.4460456,0.06001313,MovieLens-1M,4.844187086458591
2510,284,high,3.762003,0.020899553,MovieLens-1M,5.652489180268651
2511,21,medium,2.4606273,0.11788971,MovieLens-1M,3.091042453358316
2512,16,medium,3.058284,0.104038835,MovieLens-1M,2.833213344056216
2513,35,medium,2.5207531,0.052187975,MovieLens-1M,3.58351893845611
2514,74,medium,2.9377882,0.1301129,MovieLens-1M,4.31748811353631
2515,23,medium,2.9036283,0.02168008,MovieLens-1M,3.1780538303479458
2516,30,medium,2.2453482,0.11843062,MovieLens-1M,3.4339872044851463
2517,8,low,2.5982902,0.054972645,MovieLens-1M,2.1972245773362196
2518,2,low,3.3786728,0.08670147,MovieLens-1M,1.0986122886681098
2519,17,medium,2.8343651,0.17865942,MovieLens-1M,2.8903717578961645
2520,106,medium,2.8419876,0.084927775,MovieLens-1M,4.672828834461906
2521,6,low,3.5295174,0.1033641,MovieLens-1M,1.9459101490553132
2522,1,low,3.2259066,0.07946457,MovieLens-1M,0.6931471805599453
2523,1,low,4.2049227,0.02600452,MovieLens-1M,0.6931471805599453
2524,22,medium,2.9487636,0.08145322,MovieLens-1M,3.1354942159291497
2525,242,high,2.9706533,0.035800442,MovieLens-1M,5.493061443340548
2526,2805,high,5.451793,0.100265495,MovieLens-1M,7.939515260662406
2527,201,medium,2.9967003,0.10131687,MovieLens-1M,5.308267697401205
2528,50,medium,2.8959854,0.0806436,MovieLens-1M,3.9318256327243257
2529,151,medium,3.5994558,0.050271023,MovieLens-1M,5.0238805208462765
2530,20,medium,2.2982218,0.057811655,MovieLens-1M,3.044522437723423
2531,349,high,3.2187035,0.089812264,MovieLens-1M,5.857933154483459
2532,11,medium,3.0481339,0.13701631,MovieLens-1M,2.4849066497880004
2533,5,low,3.1842296,0.16573277,MovieLens-1M,1.791759469228055
2534,119,medium,2.6803534,0.02672478,MovieLens-1M,4.787491742782046
2535,155,medium,3.1603196,0.079142615,MovieLens-1M,5.049856007249537
2536,6,low,2.8658125,0.048342954,MovieLens-1M,1.9459101490553132
2537,1,low,3.2181885,0.050341964,MovieLens-1M,0.6931471805599453
2538,109,medium,2.8471177,0.12610535,MovieLens-1M,4.700480365792417
2539,523,high,3.4994192,0.09053689,MovieLens-1M,6.261491684321042
2540,483,high,3.4953177,0.07078307,MovieLens-1M,6.182084906716632
2541,3,low,3.3413956,0.20082258,MovieLens-1M,1.3862943611198906
2542,34,medium,2.6628597,0.11582597,MovieLens-1M,3.5553480614894135
2543,123,medium,3.0604038,0.05449682,MovieLens-1M,4.820281565605037
2544,12,medium,3.593383,0.09678334,MovieLens-1M,2.5649493574615367
2545,59,medium,2.429465,0.06459409,MovieLens-1M,4.0943445622221
2546,4,low,3.3210058,0.07654536,MovieLens-1M,1.6094379124341003
2547,78,medium,3.0157375,0.1686785,MovieLens-1M,4.3694478524670215
2548,39,medium,3.2674549,0.08726631,MovieLens-1M,3.6888794541139363
2549,320,high,4.356525,0.0548513,MovieLens-1M,5.771441123130016
2550,37,medium,3.3347995,0.096577264,MovieLens-1M,3.6375861597263857
2551,155,medium,2.8572915,0.073268294,MovieLens-1M,5.049856007249537
2552,5,low,2.9364464,0.16117127,MovieLens-1M,1.791759469228055
2553,29,medium,2.4723527,0.037985906,MovieLens-1M,3.4011973816621555
2554,7,low,2.492132,0.261858,MovieLens-1M,2.0794415416798357
2555,1,low,3.3373635,0.099761784,MovieLens-1M,0.6931471805599453
2556,29,medium,3.5947876,0.10174906,MovieLens-1M,3.4011973816621555
2557,150,medium,3.1358817,0.086051695,MovieLens-1M,5.017279836814924
2558,696,high,3.4970691,0.054348174,MovieLens-1M,6.546785410760524
2559,99,medium,2.7849104,0.107268095,MovieLens-1M,4.605170185988092
2560,3,low,3.1246474,0.1656653,MovieLens-1M,1.3862943611198906
2561,17,medium,2.7479694,0.09255897,MovieLens-1M,2.8903717578961645
2562,5,low,3.170593,0.090848036,MovieLens-1M,1.791759469228055
2563,11,medium,3.567978,0.024544176,MovieLens-1M,2.4849066497880004
2564,9,low,3.3966787,0.18000771,MovieLens-1M,2.302585092994046
2565,20,medium,2.6798017,0.030603314,MovieLens-1M,3.044522437723423
2566,63,medium,2.6548433,0.02677016,MovieLens-1M,4.1588830833596715
2567,40,medium,2.8491123,0.016712299,MovieLens-1M,3.713572066704308
2568,134,medium,3.5119946,0.043675367,MovieLens-1M,4.90527477843843
2569,19,medium,2.88367,0.10763983,MovieLens-1M,2.995732273553991
2570,6,low,2.6689193,0.065082245,MovieLens-1M,1.9459101490553132
2571,11,medium,3.316867,0.11985348,MovieLens-1M,2.4849066497880004
2572,65,medium,3.1140106,0.06833963,MovieLens-1M,4.189654742026425
2573,31,medium,3.4983814,0.07510441,MovieLens-1M,3.4657359027997265
2574,45,medium,3.0089731,0.12371347,MovieLens-1M,3.828641396489095
2575,619,high,4.21982,0.036983196,MovieLens-1M,6.429719478039138
2576,1,low,3.271517,0.03938659,MovieLens-1M,0.6931471805599453
2577,4,low,2.8709812,0.2514102,MovieLens-1M,1.6094379124341003
2578,286,high,3.2454586,0.051371317,MovieLens-1M,5.659482215759621
2579,7,low,3.1433191,0.17692289,MovieLens-1M,2.0794415416798357
2581,484,high,3.4644706,0.018303938,MovieLens-1M,6.184148890937483
2582,1225,high,4.2100997,0.022762807,MovieLens-1M,7.111512116496157
2583,384,high,3.3892307,0.096325934,MovieLens-1M,5.953243334287785
2584,1150,high,4.2383533,0.053683273,MovieLens-1M,7.048386408721883
2585,276,high,3.4037552,0.054588526,MovieLens-1M,5.6240175061873385
2586,80,medium,3.0846367,0.02114532,MovieLens-1M,4.394449154672439
2587,224,medium,3.662983,0.11701999,MovieLens-1M,5.41610040220442
2588,158,medium,3.4673302,0.16723423,MovieLens-1M,5.0689042022202315
2589,8,low,2.926473,0.15312219,MovieLens-1M,2.1972245773362196
2590,95,medium,3.2210848,0.09166462,MovieLens-1M,4.564348191467836
2591,47,medium,3.4749916,0.009724116,MovieLens-1M,3.871201010907891
2592,211,medium,3.1249092,0.063357055,MovieLens-1M,5.356586274672012
2593,74,medium,3.2445068,0.06852044,MovieLens-1M,4.31748811353631
2594,33,medium,2.3058608,0.123019,MovieLens-1M,3.5263605246161616
2595,121,medium,2.7896202,0.07329459,MovieLens-1M,4.804021044733257
2596,4,low,3.1667364,0.21975447,MovieLens-1M,1.6094379124341003
2597,7,low,3.5673714,0.17482658,MovieLens-1M,2.0794415416798357
2598,80,medium,2.992339,0.12415007,MovieLens-1M,4.394449154672439
2599,5,low,3.5997381,0.18854687,MovieLens-1M,1.791759469228055
2600,2,low,3.3247826,0.01464143,MovieLens-1M,1.0986122886681098
2601,118,medium,3.4437656,0.117896326,MovieLens-1M,4.77912349311153
2602,123,medium,3.4607363,0.0886078,MovieLens-1M,4.820281565605037
2603,82,medium,3.9459476,0.06260693,MovieLens-1M,4.418840607796598
2604,21,medium,2.5171711,0.060091894,MovieLens-1M,3.091042453358316
2605,24,medium,2.9291732,0.08672161,MovieLens-1M,3.2188758248682006
2606,76,medium,3.214311,0.09245562,MovieLens-1M,4.343805421853684
2607,145,medium,3.2457001,0.008173615,MovieLens-1M,4.983606621708336
2608,124,medium,2.9977367,0.036830608,MovieLens-1M,4.8283137373023015
2609,102,medium,2.902832,0.04214449,MovieLens-1M,4.634728988229636
2610,533,high,3.7270768,0.036540493,MovieLens-1M,6.280395838960195
2611,6,low,3.0726697,0.16300282,MovieLens-1M,1.9459101490553132
2612,176,medium,2.9492939,0.038202826,MovieLens-1M,5.176149732573829
2613,668,high,3.7973006,0.047856666,MovieLens-1M,6.505784060128229
2614,543,high,3.879716,0.0029758196,MovieLens-1M,6.298949246855942
2615,460,high,3.5960658,0.02560667,MovieLens-1M,6.133398042996649
2616,40,medium,2.8689353,0.089265734,MovieLens-1M,3.713572066704308
2617,396,high,3.817241,0.122924685,MovieLens-1M,5.983936280687191
2618,123,medium,2.8528805,0.015934054,MovieLens-1M,4.820281565605037
2619,49,medium,3.1891127,0.03790091,MovieLens-1M,3.912023005428146
2620,1,low,3.7163556,0.06532046,MovieLens-1M,0.6931471805599453
2621,46,medium,2.7442305,0.044737644,MovieLens-1M,3.8501476017100584
2622,1059,high,4.3106537,0.012104563,MovieLens-1M,6.966024187106113
2623,1,low,3.7345037,0.06708018,MovieLens-1M,0.6931471805599453
2624,71,medium,3.170202,0.07455918,MovieLens-1M,4.276666119016055
2625,4,low,2.3815424,0.106268965,MovieLens-1M,1.6094379124341003
2626,11,medium,2.807454,0.060370088,MovieLens-1M,2.4849066497880004
2627,6,low,2.962116,0.07280157,MovieLens-1M,1.9459101490553132
2628,7,low,2.7656782,0.124781586,MovieLens-1M,2.0794415416798357
2629,319,high,3.2724826,0.017677704,MovieLens-1M,5.768320995793772
