user_idx,embedding_norm,degree,degree_group
4584,1.3719095,12.0,low
4585,1.9677387,31.0,medium
4586,2.0920644,97.0,medium
4587,1.7610643,36.0,medium
4588,2.0595267,209.0,high
4589,1.6855567,122.0,medium
4590,2.188374,133.0,medium
4591,1.5017207,26.0,medium
4592,1.9962324,73.0,medium
4593,1.4377047,99.0,medium
4594,1.4086922,9.0,low
4595,1.7794105,64.0,medium
4596,1.4692965,34.0,medium
4597,1.8094213,149.0,high
4598,1.9248317,66.0,medium
4599,1.8810471,40.0,medium
4600,1.794631,21.0,low
4601,1.6108308,27.0,medium
4602,1.7533598,79.0,medium
4603,1.8038961,47.0,medium
4604,2.4002254,357.0,high
4605,1.9177042,47.0,medium
4606,1.3682237,76.0,medium
4607,1.7066327,64.0,medium
4608,1.9204309,168.0,high
4609,1.7113881,18.0,low
4610,2.0421314,64.0,medium
4611,1.4008012,15.0,low
4612,1.8059281,73.0,medium
4613,1.5918797,22.0,medium
4614,1.5417986,23.0,medium
4615,1.9789459,40.0,medium
4616,1.8768471,67.0,medium
4617,1.7546049,92.0,medium
4618,1.6010337,94.0,medium
4619,1.3729469,10.0,low
4620,1.6513332,25.0,medium
4621,1.7779131,42.0,medium
4622,1.7289655,38.0,medium
4623,1.9478005,215.0,high
4624,2.0763614,68.0,medium
4625,1.1142586,9.0,low
4626,1.4616578,14.0,low
4627,1.3967794,18.0,low
4628,1.7228104,70.0,medium
4629,1.8554268,37.0,medium
4630,2.2014616,55.0,medium
4631,1.837172,97.0,medium
4632,1.6480733,205.0,high
4633,0.27901998,,
4634,1.9000719,220.0,high
4635,1.3959198,11.0,low
4636,1.6861147,39.0,medium
4637,1.6790854,37.0,medium
4638,1.6421646,31.0,medium
4639,1.6473025,19.0,low
4640,1.9859939,57.0,medium
4641,1.6228211,76.0,medium
4642,1.8312604,98.0,medium
4643,1.5182596,14.0,low
4644,2.2554405,452.0,high
4645,1.6301183,21.0,low
4646,1.7259351,30.0,medium
4647,1.639828,52.0,medium
4648,1.5632278,20.0,low
4649,1.7541474,38.0,medium
4650,1.8634996,172.0,high
4651,1.666289,58.0,medium
4652,2.1158063,204.0,high
4653,2.0345378,150.0,high
4654,1.7353497,22.0,medium
4655,2.0737402,124.0,medium
4656,2.04772,152.0,high
4657,1.6988904,28.0,medium
4658,2.5439496,162.0,high
4659,1.8678622,48.0,medium
4660,1.808884,158.0,high
4661,1.3090016,31.0,medium
4662,1.4542403,17.0,low
4663,1.4448652,182.0,high
4664,1.6107931,28.0,medium
4665,1.7279137,25.0,medium
4666,1.5789244,25.0,medium
4667,1.7983766,47.0,medium
4668,2.1272862,118.0,medium
4669,1.4480529,12.0,low
4670,1.9236336,361.0,high
4671,1.8167441,69.0,medium
4672,1.5332348,210.0,high
4673,1.6770489,18.0,low
4674,0.9787547,17.0,low
4675,1.3627467,47.0,medium
4676,1.6781793,26.0,medium
4677,2.0738912,193.0,high
4678,1.8584722,101.0,medium
4679,1.6165639,475.0,high
4680,1.4667275,21.0,low
4681,1.7709892,39.0,medium
4682,1.9095948,65.0,medium
4683,2.0978959,76.0,medium
4684,2.0174985,91.0,medium
4685,1.4311986,83.0,medium
4686,1.5991665,45.0,medium
4687,1.7616144,46.0,medium
4688,1.7057813,35.0,medium
4689,1.554727,13.0,low
4690,1.6007489,34.0,medium
4691,1.8655258,54.0,medium
4692,1.2209806,10.0,low
4693,1.4811484,18.0,low
4694,2.0319638,123.0,medium
4695,1.6970892,17.0,low
4696,1.8890107,53.0,medium
4697,1.971105,74.0,medium
4698,1.7791804,54.0,medium
4699,1.4440988,33.0,medium
4700,1.5602632,14.0,low
4701,1.81028,40.0,medium
4702,2.2230995,169.0,high
4703,1.4910502,52.0,medium
4704,1.5529791,20.0,low
4705,2.2298167,279.0,high
4706,1.8539395,31.0,medium
4707,1.5264432,24.0,medium
4708,1.8889006,79.0,medium
4709,1.5792532,10.0,low
4710,1.5602374,30.0,medium
4711,1.7827734,38.0,medium
4712,2.1638331,320.0,high
4713,1.8841555,53.0,medium
4714,1.6324191,63.0,medium
4715,2.092086,115.0,medium
4716,1.7361641,26.0,medium
4717,1.7211028,38.0,medium
4718,1.7096709,53.0,medium
4719,1.2577152,21.0,low
4720,1.5331956,25.0,medium
4721,1.7918494,26.0,medium
4722,1.8237172,200.0,high
4723,1.8751237,163.0,high
4724,1.6501637,36.0,medium
4725,1.6953156,327.0,high
4726,2.111177,161.0,high
4727,1.3575481,18.0,low
4728,1.8371519,41.0,medium
4729,2.4856787,418.0,high
4730,1.8737144,69.0,medium
4731,1.8188798,134.0,medium
4732,1.7507762,79.0,medium
4733,1.719768,158.0,high
4734,1.7135814,87.0,medium
4735,1.7444252,102.0,medium
4736,1.7582788,68.0,medium
4737,1.2377707,36.0,medium
4738,1.4654402,17.0,low
4739,1.927469,114.0,medium
4740,1.4050975,21.0,low
4741,1.5789825,45.0,medium
4742,1.7699546,65.0,medium
4743,1.7969276,44.0,medium
4744,2.186099,119.0,medium
4745,2.0377686,274.0,high
4746,1.1664783,10.0,low
4747,2.2998405,179.0,high
4748,1.0966402,20.0,low
4749,1.4659017,18.0,low
4750,1.4998078,34.0,medium
4751,1.7856193,140.0,medium
4752,1.3815726,23.0,medium
4753,1.1704965,14.0,low
4754,1.5504103,74.0,medium
4755,1.0061421,16.0,low
4756,1.4693186,31.0,medium
4757,1.315919,38.0,medium
4758,1.4319936,20.0,low
4759,1.7371057,58.0,medium
4760,1.5835183,36.0,medium
4761,1.613899,29.0,medium
4762,2.4002192,210.0,high
4763,1.1682813,21.0,low
4764,1.6644686,28.0,medium
4765,1.4431773,56.0,medium
4766,1.4636611,35.0,medium
4767,1.6321176,20.0,low
4768,2.317749,336.0,high
4769,2.2189932,81.0,medium
4770,1.8603278,79.0,medium
4771,1.6432068,164.0,high
4772,1.2319171,6.0,low
4773,1.647645,19.0,low
4774,1.7239649,25.0,medium
4775,1.6512733,26.0,medium
4776,2.4527411,187.0,high
4777,1.8775152,90.0,medium
4778,1.5184631,31.0,medium
4779,1.630485,68.0,medium
4780,1.7211181,35.0,medium
4781,1.9970585,293.0,high
4782,2.193859,226.0,high
4783,2.4061532,249.0,high
4784,1.3886678,9.0,low
4785,1.8143729,127.0,medium
4786,1.6906056,136.0,medium
4787,2.0427294,182.0,high
4788,1.233721,92.0,medium
4789,1.459409,14.0,low
4790,2.0579977,70.0,medium
4791,1.9511642,81.0,medium
4792,1.6396812,87.0,medium
4793,1.8618903,202.0,high
4794,1.9156456,42.0,medium
4795,1.9733437,56.0,medium
4796,1.8858544,31.0,medium
4797,2.0723827,113.0,medium
4798,2.462327,183.0,high
4799,2.111047,495.0,high
4800,1.5167903,20.0,low
4801,1.2823753,5.0,low
4802,1.6236905,20.0,low
4803,1.9738276,121.0,medium
4804,1.6747133,59.0,medium
4805,2.0545647,260.0,high
4806,2.05498,132.0,medium
4807,2.039528,77.0,medium
4808,1.9210162,29.0,medium
4809,1.5439765,59.0,medium
4810,1.7005537,82.0,medium
4811,2.1810634,81.0,medium
4812,1.8085918,191.0,high
4813,1.8940517,300.0,high
4814,1.536064,78.0,medium
4815,1.9098511,31.0,medium
4816,2.1177602,348.0,high
4817,1.2198201,17.0,low
4818,1.9647925,115.0,medium
4819,1.3676996,10.0,low
4820,1.9631908,210.0,high
4821,1.9768882,162.0,high
4822,1.6620932,29.0,medium
4823,1.7083472,107.0,medium
4824,1.7542262,34.0,medium
4825,2.1320636,46.0,medium
4826,1.8176863,219.0,high
4827,1.9991515,59.0,medium
4828,2.466025,174.0,high
4829,2.1765776,88.0,medium
4830,1.894625,59.0,medium
4831,1.8145738,173.0,high
4832,1.8632736,47.0,medium
4833,1.4731148,36.0,medium
4834,2.373555,138.0,medium
4835,1.4977336,24.0,medium
4836,1.2425473,10.0,low
4837,1.6540244,47.0,medium
4838,1.76726,56.0,medium
4839,1.3167721,52.0,medium
4840,2.1982358,83.0,medium
4841,1.2715017,19.0,low
4842,2.0660298,107.0,medium
4843,1.3416814,14.0,low
4844,1.7567924,54.0,medium
4845,1.6458836,37.0,medium
4846,1.9431888,122.0,medium
4847,1.3663244,25.0,medium
4848,1.5231668,10.0,low
4849,2.4125886,152.0,high
4850,1.7902719,31.0,medium
4851,2.077385,122.0,medium
4852,1.6812949,74.0,medium
4853,1.8606642,47.0,medium
4854,1.7234076,27.0,medium
4855,1.6601357,87.0,medium
4856,1.7624472,35.0,medium
4857,1.6070908,32.0,medium
4858,1.8696926,130.0,medium
4859,1.9307815,39.0,medium
4860,1.5979325,18.0,low
4861,1.6819876,25.0,medium
4862,2.202692,123.0,medium
4863,1.7079622,54.0,medium
4864,2.0076735,436.0,high
4865,1.7460597,106.0,medium
4866,1.6536202,139.0,medium
4867,1.763554,85.0,medium
4868,1.3620816,13.0,low
4869,1.5940154,22.0,medium
4870,1.6520764,21.0,low
4871,1.2856001,24.0,medium
4872,2.1354592,63.0,medium
4873,1.7234257,29.0,medium
4874,1.4997741,56.0,medium
4875,1.5813575,23.0,medium
4876,2.104403,246.0,high
4877,1.4450912,12.0,low
4878,1.4724854,17.0,low
4879,2.2933555,151.0,high
4880,1.2892764,15.0,low
4881,2.579919,256.0,high
4882,2.0822978,26.0,medium
4883,1.9831351,75.0,medium
4884,2.1542816,191.0,high
4885,2.7608755,250.0,high
4886,2.4810276,233.0,high
4887,1.8122398,92.0,medium
4888,1.6046411,17.0,low
4889,1.5347337,48.0,medium
4890,2.010214,65.0,medium
4891,1.2323006,26.0,medium
4892,1.4953337,47.0,medium
4893,1.369164,20.0,low
4894,2.456508,181.0,high
4895,2.0777328,209.0,high
4896,2.0298197,141.0,medium
4897,1.4961208,14.0,low
4898,2.3867748,133.0,medium
4899,2.0937536,80.0,medium
4900,1.6710312,40.0,medium
4901,2.0056963,374.0,high
4902,1.8801866,45.0,medium
4903,2.005833,173.0,high
4904,1.8141551,96.0,medium
4905,1.9446107,81.0,medium
4906,1.741877,83.0,medium
4907,1.6541928,25.0,medium
4908,1.8910382,40.0,medium
4909,1.5712396,14.0,low
4910,1.710119,26.0,medium
4911,1.7242105,36.0,medium
4912,1.9011306,61.0,medium
4913,1.5013105,29.0,medium
4914,1.776791,133.0,medium
4915,2.1078892,136.0,medium
4916,1.5756005,27.0,medium
4917,1.870603,32.0,medium
4918,1.9536685,176.0,high
4919,1.9505694,125.0,medium
4920,1.1046476,16.0,low
4921,1.4266323,28.0,medium
4922,1.9020205,38.0,medium
4923,1.2949604,10.0,low
4924,1.8084439,101.0,medium
4925,1.6842946,150.0,high
4926,1.368086,35.0,medium
4927,2.265671,70.0,medium
4928,1.2584872,59.0,medium
4929,2.082525,228.0,high
4930,1.7180624,173.0,high
4931,1.8797612,77.0,medium
4932,1.3130647,11.0,low
4933,1.8199968,26.0,medium
4934,2.2410498,169.0,high
4935,1.4651353,18.0,low
4936,2.209829,103.0,medium
4937,2.166571,202.0,high
4938,1.0732673,17.0,low
4939,2.1455615,151.0,high
4940,1.227717,14.0,low
4941,1.6142545,16.0,low
4942,2.0296001,86.0,medium
4943,2.147064,159.0,high
4944,1.8050393,80.0,medium
4945,2.3235717,215.0,high
4946,1.684598,28.0,medium
4947,2.308341,284.0,high
4948,2.204489,190.0,high
4949,2.0002909,64.0,medium
4950,1.9899061,149.0,high
4951,1.6117996,49.0,medium
4952,1.6441926,20.0,low
4953,1.8705635,164.0,high
4954,2.054444,228.0,high
4955,1.5424197,230.0,high
4956,1.7389857,156.0,high
4957,1.5329789,61.0,medium
4958,1.8107802,57.0,medium
4959,2.055918,149.0,high
4960,1.6095412,66.0,medium
4961,2.147672,223.0,high
4962,1.9340613,50.0,medium
4963,1.8123822,28.0,medium
4964,1.6749545,66.0,medium
4965,1.4807273,21.0,low
4966,1.3842409,12.0,low
4967,1.632639,16.0,low
4968,1.6955171,20.0,low
4969,2.3674834,167.0,high
4970,2.0637352,83.0,medium
4971,1.6860021,9.0,low
4972,2.0215397,124.0,medium
4973,1.6671697,29.0,medium
4974,1.657164,76.0,medium
4975,1.8256038,39.0,medium
4976,2.2238138,359.0,high
4977,1.8551346,119.0,medium
4978,2.1758008,243.0,high
4979,1.8704437,30.0,medium
4980,1.847392,95.0,medium
4981,2.0953553,90.0,medium
4982,2.139206,93.0,medium
4983,1.5380251,22.0,medium
4984,1.9304559,28.0,medium
4985,1.5044968,17.0,low
4986,1.9576539,52.0,medium
4987,1.8955089,47.0,medium
4988,1.270729,10.0,low
4989,1.336421,12.0,low
4990,1.8043196,33.0,medium
4991,1.7869287,107.0,medium
4992,1.9460112,148.0,high
4993,1.2484447,19.0,low
4994,1.3048866,28.0,medium
4995,1.6106771,62.0,medium
4996,2.0520267,47.0,medium
4997,2.1551564,354.0,high
4998,1.9424169,170.0,high
4999,2.0385408,125.0,medium
5000,1.810714,29.0,medium
5001,1.7581328,24.0,medium
5002,1.7778223,194.0,high
5003,2.0045984,40.0,medium
5004,1.5759389,19.0,low
5005,1.9194014,166.0,high
5006,1.8927604,50.0,medium
5007,1.7100245,37.0,medium
5008,1.9264234,451.0,high
5009,1.6784742,8.0,low
5010,1.909197,49.0,medium
5011,1.5730271,57.0,medium
5012,2.4698472,467.0,high
5013,1.5932695,32.0,medium
5014,1.7791449,30.0,medium
5015,2.321564,212.0,high
5016,1.9325405,86.0,medium
5017,1.9636,65.0,medium
5018,1.9133393,93.0,medium
5019,1.7017677,26.0,medium
5020,1.5521388,59.0,medium
5021,2.0408177,49.0,medium
5022,2.1003916,100.0,medium
5023,2.6163871,314.0,high
5024,1.2858802,9.0,low
5025,1.7425648,9.0,low
5026,2.0015469,92.0,medium
5027,1.6338931,18.0,low
5028,1.633559,50.0,medium
5029,2.0726924,69.0,medium
5030,2.0015824,40.0,medium
5031,1.608356,98.0,medium
5032,2.3141136,153.0,high
5033,1.4438553,15.0,low
5034,1.9406731,90.0,medium
5035,2.0124075,123.0,medium
5036,1.6462818,48.0,medium
5037,2.1497269,74.0,medium
5038,1.4975845,87.0,medium
5039,1.8481339,205.0,high
5040,1.7256701,21.0,low
5041,1.8862606,105.0,medium
5042,1.6136086,12.0,low
5043,1.8354412,542.0,high
5044,2.1917408,171.0,high
5045,2.1879349,71.0,medium
5046,2.214596,161.0,high
5047,2.2390873,63.0,medium
5048,1.3006607,14.0,low
5049,0.79879844,15.0,low
5050,1.9419357,151.0,high
5051,2.18937,288.0,high
5052,1.559967,23.0,medium
5053,2.0530548,177.0,high
5054,1.6974355,34.0,medium
5055,1.8303535,38.0,medium
5056,1.6020389,77.0,medium
5057,1.8968425,50.0,medium
5058,1.8858672,129.0,medium
5059,0.954163,18.0,low
5060,2.245793,71.0,medium
5061,2.068787,69.0,medium
5062,2.06839,161.0,high
5063,1.0080748,23.0,medium
5064,1.6765423,26.0,medium
5065,1.9202788,51.0,medium
5066,1.6393328,23.0,medium
5067,2.0789227,282.0,high
5068,1.7305397,73.0,medium
5069,1.8869576,45.0,medium
5070,1.6013166,20.0,low
5071,2.0847828,393.0,high
5072,1.8403603,44.0,medium
5073,1.7453834,48.0,medium
5074,2.0748723,234.0,high
5075,1.8628956,40.0,medium
5076,1.441904,27.0,medium
5077,1.2622329,50.0,medium
5078,1.7595366,69.0,medium
5079,2.255878,136.0,medium
5080,1.9736636,147.0,high
5081,1.7927095,79.0,medium
5082,2.454293,193.0,high
5083,2.333406,119.0,medium
5084,2.0614831,165.0,high
5085,1.7903223,25.0,medium
5086,1.6770345,20.0,low
5087,2.1364524,315.0,high
5088,2.1300342,183.0,high
5089,2.0927207,58.0,medium
5090,1.54687,29.0,medium
5091,1.7631581,52.0,medium
5092,1.7052331,38.0,medium
5093,1.9837941,149.0,high
5094,1.6773098,92.0,medium
5095,2.021695,63.0,medium
5096,2.429126,133.0,medium
5097,2.4249961,664.0,high
5098,1.21268,8.0,low
5099,2.2344697,134.0,medium
5100,2.437138,253.0,high
5101,1.421386,41.0,medium
5102,1.7137394,46.0,medium
5103,2.005379,49.0,medium
5104,2.1453083,257.0,high
5105,1.711988,167.0,high
5106,1.6209952,91.0,medium
5107,1.645473,21.0,low
5108,1.8341738,460.0,high
5109,1.791639,108.0,medium
5110,2.0981717,113.0,medium
5111,2.018071,92.0,medium
5112,1.3945569,34.0,medium
5113,1.4926633,16.0,low
5114,1.2620286,7.0,low
5115,1.9726988,45.0,medium
5116,1.3072253,14.0,low
5117,1.8069792,126.0,medium
5118,2.1478329,87.0,medium
5119,1.6209534,19.0,low
5120,1.6803681,47.0,medium
5121,2.0013673,127.0,medium
5122,1.7696173,26.0,medium
5123,2.132738,106.0,medium
5124,1.7021676,21.0,low
5125,2.191874,66.0,medium
5126,1.7496194,71.0,medium
5127,1.6114782,22.0,medium
5128,2.0705066,200.0,high
5129,1.7766982,44.0,medium
5130,1.7494003,28.0,medium
5131,1.7011865,53.0,medium
5132,1.5163184,49.0,medium
5133,2.049923,137.0,medium
5134,1.9879297,90.0,medium
5135,2.0602677,65.0,medium
5136,2.199135,60.0,medium
5137,1.9048625,167.0,high
5138,1.836151,29.0,medium
5139,1.4290917,182.0,high
5140,2.1924675,84.0,medium
5141,1.4548845,20.0,low
5142,0.81276,7.0,low
5143,1.6006986,15.0,low
5144,1.1541835,19.0,low
5145,2.1593697,68.0,medium
5146,1.8194076,20.0,low
5147,1.354398,18.0,low
5148,1.6377878,46.0,medium
5149,1.6410118,9.0,low
5150,1.7265964,183.0,high
5151,1.644605,26.0,medium
5152,0.9716845,3.0,low
5153,2.1063256,255.0,high
5154,2.1719153,72.0,medium
5155,1.4714932,139.0,medium
5156,1.1516877,4.0,low
5157,1.3833656,19.0,low
5158,1.882951,139.0,medium
5159,1.6446592,17.0,low
5160,1.7489933,336.0,high
5161,1.8453137,60.0,medium
5162,1.9962171,89.0,medium
5163,1.8609984,89.0,medium
5164,2.0087059,104.0,medium
5165,1.4823626,16.0,low
5166,1.9063174,77.0,medium
5167,1.922951,63.0,medium
5168,1.704157,19.0,low
5169,1.8766385,247.0,high
5170,1.9948014,75.0,medium
5171,1.257428,16.0,low
5172,1.6551849,20.0,low
5173,1.4444844,24.0,medium
5174,1.8820136,57.0,medium
5175,1.9815379,162.0,high
5176,1.4675379,20.0,low
5177,2.0064638,94.0,medium
5178,1.735979,34.0,medium
5179,1.5431392,206.0,high
5180,1.856229,54.0,medium
5181,2.264166,204.0,high
5182,1.2520072,90.0,medium
5183,1.9900414,45.0,medium
5184,1.9289044,69.0,medium
5185,1.5885155,59.0,medium
5186,1.3999335,22.0,medium
5187,1.5191836,31.0,medium
5188,1.6386411,22.0,medium
5189,1.3813126,13.0,low
5190,1.9582525,130.0,medium
5191,1.8774668,36.0,medium
5192,2.120006,58.0,medium
5193,1.6815683,33.0,medium
5194,1.8262477,64.0,medium
5195,2.0059032,85.0,medium
5196,1.1261119,19.0,low
5197,1.9293453,43.0,medium
5198,1.9336456,52.0,medium
5199,1.6085969,15.0,low
5200,1.3043635,23.0,medium
5201,1.6471415,35.0,medium
5202,2.2329206,190.0,high
5203,1.4560251,22.0,medium
5204,1.5142766,15.0,low
5205,1.9448168,91.0,medium
5206,1.620531,85.0,medium
5207,1.5663645,48.0,medium
5208,1.7402999,65.0,medium
5209,1.7701858,33.0,medium
5210,1.5261492,16.0,low
5211,1.5104115,8.0,low
5212,1.4573419,15.0,low
5213,1.1420407,8.0,low
5214,2.0969853,54.0,medium
5215,1.6375977,32.0,medium
5216,2.0430756,86.0,medium
5217,1.8462431,303.0,high
5218,1.5964491,20.0,low
5219,1.9065448,121.0,medium
5220,1.7887506,104.0,medium
5221,1.327933,11.0,low
5222,1.7440012,119.0,medium
5223,1.936019,48.0,medium
5224,2.4162626,52.0,medium
5225,1.4374017,17.0,low
5226,1.9562294,52.0,medium
5227,1.8070413,80.0,medium
5228,1.0396937,17.0,low
5229,1.894812,64.0,medium
5230,1.7507685,85.0,medium
5231,1.9374523,141.0,medium
5232,1.7658777,25.0,medium
5233,1.9309814,76.0,medium
5234,1.6885201,23.0,medium
5235,1.4674332,8.0,low
5236,2.0685377,208.0,high
5237,1.7109766,22.0,medium
5238,1.8400086,51.0,medium
5239,1.8572394,47.0,medium
5240,1.3296987,12.0,low
5241,1.2406205,20.0,low
5242,1.3221121,19.0,low
5243,1.9489639,78.0,medium
5244,1.453946,9.0,low
5245,1.8674284,52.0,medium
5246,1.9543014,162.0,high
5247,1.4448314,156.0,high
5248,2.0237741,96.0,medium
5249,1.7195169,56.0,medium
5250,1.9660877,99.0,medium
5251,1.9615693,44.0,medium
5252,1.5793537,139.0,medium
5253,2.340955,351.0,high
5254,1.9786928,71.0,medium
5255,0.6614365,11.0,low
5256,1.5120955,24.0,medium
5257,2.2328272,115.0,medium
5258,1.8822846,49.0,medium
5259,1.0686322,15.0,low
5260,2.0193477,77.0,medium
5261,2.2528205,106.0,medium
5262,2.1317549,205.0,high
5263,1.687715,20.0,low
5264,1.6568767,48.0,medium
5265,1.8905898,190.0,high
5266,1.9545779,158.0,high
5267,1.6630673,63.0,medium
5268,2.1817648,258.0,high
5269,1.6369433,38.0,medium
5270,2.4736974,228.0,high
5271,1.2768421,10.0,low
5272,1.6507677,68.0,medium
5273,1.4414961,43.0,medium
5274,1.767243,146.0,high
5275,1.5838683,105.0,medium
5276,1.4780244,33.0,medium
5277,1.4674143,13.0,low
5278,2.008323,187.0,high
5279,2.0945735,140.0,medium
5280,1.914952,163.0,high
5281,1.6364572,50.0,medium
5282,1.8047352,29.0,medium
5283,2.0054264,128.0,medium
5284,2.0291579,135.0,medium
5285,1.2822378,26.0,medium
5286,2.6504107,340.0,high
5287,1.4924613,26.0,medium
5288,1.9546523,52.0,medium
5289,1.4739897,17.0,low
5290,2.0394273,52.0,medium
5291,1.8468374,114.0,medium
5292,1.6519781,11.0,low
5293,1.9476414,53.0,medium
5294,1.5165169,22.0,medium
5295,1.6846691,25.0,medium
5296,1.7590959,20.0,low
5297,2.0446882,229.0,high
5298,1.9037044,63.0,medium
5299,2.218504,127.0,medium
5300,1.7170339,29.0,medium
5301,1.485782,13.0,low
5302,1.6913917,184.0,high
5303,1.8645694,341.0,high
5304,1.8104943,32.0,medium
5305,1.6279006,20.0,low
5306,1.3187474,12.0,low
5307,2.2146947,69.0,medium
5308,1.0503719,21.0,low
5309,2.0265377,515.0,high
5310,1.6865512,65.0,medium
5311,1.3806957,9.0,low
5312,1.6871841,23.0,medium
5313,1.7046654,26.0,medium
5314,2.0654066,411.0,high
5315,1.9562131,53.0,medium
5316,1.9778701,272.0,high
5317,1.3318079,6.0,low
5318,1.9221334,93.0,medium
5319,1.4482919,73.0,medium
5320,2.0608833,163.0,high
5321,2.1192882,123.0,medium
5322,1.6514865,24.0,medium
5323,1.1317924,17.0,low
5324,2.1268837,110.0,medium
5325,1.539736,34.0,medium
5326,2.0068598,451.0,high
5327,1.6982598,29.0,medium
5328,1.9540766,40.0,medium
5329,1.9546083,54.0,medium
5330,2.5247965,439.0,high
5331,0.8831751,7.0,low
5332,2.0981176,110.0,medium
5333,1.9701499,39.0,medium
5334,2.1490116,138.0,medium
5335,2.2640967,65.0,medium
5336,1.9359598,66.0,medium
5337,2.360287,124.0,medium
5338,1.6101059,66.0,medium
5339,1.9654428,76.0,medium
5340,1.8944862,32.0,medium
5341,1.9623244,140.0,medium
5342,1.7873292,208.0,high
5343,1.3873546,37.0,medium
5344,2.0495167,108.0,medium
5345,1.9177072,23.0,medium
5346,2.2364342,173.0,high
5347,1.9730083,59.0,medium
5348,1.3684921,16.0,low
5349,2.1436718,125.0,medium
5350,1.9909228,75.0,medium
5351,1.5330263,30.0,medium
5352,1.7127514,102.0,medium
5353,1.9653747,22.0,medium
5354,1.81351,31.0,medium
5355,1.5954002,17.0,low
5356,1.9586312,303.0,high
5357,1.5237215,19.0,low
5358,2.3315573,120.0,medium
5359,1.8742971,33.0,medium
5360,1.49721,56.0,medium
5361,1.7242278,224.0,high
5362,2.2820587,201.0,high
5363,1.988845,68.0,medium
5364,2.3987353,315.0,high
5365,1.6384312,43.0,medium
5366,1.8199321,149.0,high
5367,1.3071535,4.0,low
5368,2.423786,248.0,high
5369,1.6486776,26.0,medium
5370,1.3512833,20.0,low
5371,1.5661807,29.0,medium
5372,1.667344,26.0,medium
5373,2.201636,161.0,high
5374,1.2797639,24.0,medium
5375,1.73856,109.0,medium
5376,1.2659706,26.0,medium
5377,1.3923496,6.0,low
5378,1.5520128,15.0,low
5379,1.8368528,44.0,medium
5380,1.3922074,17.0,low
5381,1.9325976,39.0,medium
5382,1.7354379,35.0,medium
5383,2.2677045,114.0,medium
5384,1.7465086,426.0,high
5385,1.4593462,17.0,low
5386,1.8988502,58.0,medium
5387,1.8400306,150.0,high
5388,1.4006238,12.0,low
5389,1.3962114,17.0,low
5390,1.7009344,77.0,medium
5391,2.2743692,381.0,high
5392,1.8837572,74.0,medium
5393,2.0517635,58.0,medium
5394,1.7802228,184.0,high
5395,1.0528094,18.0,low
5396,1.724288,46.0,medium
5397,0.93707925,10.0,low
5398,1.8223934,107.0,medium
5399,1.8230191,57.0,medium
5400,1.6921297,81.0,medium
5401,2.025075,147.0,high
5402,1.8406137,65.0,medium
5403,1.9474703,49.0,medium
5404,1.5226686,20.0,low
5405,1.7384244,76.0,medium
5406,1.1240782,5.0,low
5407,1.4400773,22.0,medium
5408,1.3376173,7.0,low
5409,1.8854059,193.0,high
5410,1.9780699,184.0,high
5411,1.9214619,50.0,medium
5412,1.8155603,29.0,medium
5413,1.151696,36.0,medium
5414,1.5204368,10.0,low
5415,2.0585074,161.0,high
5416,1.8123624,59.0,medium
5417,2.019255,52.0,medium
5418,1.928874,52.0,medium
5419,1.9298911,111.0,medium
5420,1.5987341,70.0,medium
5421,2.0930548,85.0,medium
5422,1.6791846,28.0,medium
5423,2.2868311,148.0,high
5424,1.9012477,74.0,medium
5425,2.1760998,287.0,high
5426,1.9688123,87.0,medium
5427,2.3035076,92.0,medium
5428,2.0170743,59.0,medium
5429,2.1956558,141.0,medium
5430,1.7849979,251.0,high
5431,1.8845145,172.0,high
5432,1.919068,40.0,medium
5433,1.6275126,17.0,low
5434,2.0301917,98.0,medium
5435,1.8868763,49.0,medium
5436,1.3684669,12.0,low
5437,1.3794396,25.0,medium
5438,2.1143155,129.0,medium
5439,2.054419,49.0,medium
5440,1.9237614,301.0,high
5441,1.5308251,12.0,low
5442,2.140317,97.0,medium
5443,2.0496633,110.0,medium
5444,2.0670798,111.0,medium
5445,2.108262,159.0,high
5446,1.8424661,82.0,medium
5447,1.6784585,176.0,high
5448,1.6601295,73.0,medium
5449,1.7632422,129.0,medium
5450,2.1582882,142.0,medium
5451,1.9435737,50.0,medium
5452,2.0688148,71.0,medium
5453,1.6701725,23.0,medium
5454,2.1706858,95.0,medium
5455,2.0736997,235.0,high
5456,2.6165955,117.0,medium
5457,1.9823338,73.0,medium
5458,1.7603672,33.0,medium
5459,1.5564902,24.0,medium
5460,2.1114326,192.0,high
5461,2.1759062,98.0,medium
5462,1.0441346,7.0,low
5463,2.15266,171.0,high
5464,1.5732658,18.0,low
5465,1.8442214,227.0,high
5466,1.8795257,96.0,medium
5467,1.7211394,74.0,medium
5468,1.4830173,14.0,low
5469,1.8210503,96.0,medium
5470,2.23004,89.0,medium
5471,1.6062293,24.0,medium
5472,2.1999087,281.0,high
5473,1.4710556,24.0,medium
5474,1.3355249,12.0,low
5475,1.578969,20.0,low
5476,2.023065,60.0,medium
5477,2.5296273,65.0,medium
5478,1.5333835,23.0,medium
5479,2.19827,303.0,high
5480,1.9934355,149.0,high
5481,2.1364646,72.0,medium
5482,1.8313751,63.0,medium
5483,1.8459941,32.0,medium
5484,1.6852603,37.0,medium
5485,1.7701815,137.0,medium
5486,1.8751395,54.0,medium
5487,1.7185324,45.0,medium
5488,2.0186088,121.0,medium
